sender_id,count
18236430.0,11
182394267.0,1
18244332.0,5
18244718.0,1
182454380.0,2
18249591.0,1
18250694.0,78
18251991.0,3
182541526.0,18
182559028.0,1
18257610.0,10
18257718.0,14
182590195.0,2
18259219.0,6
18259357.0,6
18264990.0,4
182673933.0,2
18274250.0,7
18274760.0,2
18276071.0,1
18293386.0,2
182948678.0,1
18295219.0,5
182992738.0,1
183018900.0,11
18302316.0,1
183024320.0,1
18305157.0,1
18307121.0,2
18308698.0,1
183131754.0,2
18317395.0,3
18317537.0,1
18318500.0,1
18320881.0,6
183218234.0,2
18322981.0,4
18325398.0,6
18325709.0,7
18326200.0,1
18328280.0,4
18329846.0,2
183343788.0,80
18336310.0,9
183377735.0,1
18339995.0,1
18341681.0,2
18342155.0,59
18342963.0,16
18343737.0,2
183456910.0,10
18346312.0,2
183464619.0,36
18363482.0,8
18366522.0,1
183744088.0,2
183795600.0,9
18380089.0,1
18380761.0,23
183829931.0,85
183863329.0,19
183879025.0,1
18388025.0,3
183904877.0,1
18390876.0,5
183923170.0,117
183933103.0,1
18395993.0,7
18396416.0,11
184080378.0,3
18411360.0,1
184166839.0,2
184172603.0,3
18418932.0,9
184214359.0,4
184221593.0,1
18424068.0,2
184299793.0,9
18435176.0,1
184385522.0,2
18438989.0,6
184413586.0,2
18443055.0,17
184445216.0,3
18451165.0,12
184518121.0,7
18452041.0,1
184524050.0,11
184548412.0,5
184551689.0,13
18455457.0,1
18455693.0,15
18462708.0,1
18464631.0,7
184652516.0,39
184831476.0,2
184859317.0,34
18488580.0,3
184931727.0,4
184981606.0,3
185035822.0,1
185071045.0,5
185072240.0,10
18512993.0,1
18514173.0,1
185173361.0,3
185193504.0,1
18521272.0,67
18522677.0,8
18524404.0,3
18528367.0,1
185303195.0,16
185434697.0,1
185434698.0,4
185454167.0,36
185471531.0,2
185496503.0,2
185503650.0,398
18555205.0,12
185615274.0,20
185673005.0,2
18567629.0,35
18573182.0,1
18573392.0,1
185758063.0,6
185764232.0,2
18580419.0,3
185815429.0,3
185826666.0,1
18583439.0,16
185882046.0,1
185882798.0,1
185891652.0,1
185906088.0,12
18591145.0,1
185927925.0,2
18596046.0,6
18602787.0,4
186069810.0,1
186106947.0,1
18612352.0,1
186135632.0,11
18617187.0,6
18618642.0,1
18620562.0,1
186291494.0,1
18631333.0,1
18634843.0,5
18636913.0,1
18644536.0,1
186448168.0,12
18645430.0,5
18645613.0,9
186513193.0,4
18653005.0,5
186542474.0,3
18654334.0,7
186557548.0,15
18655965.0,1
18656793.0,3
186578945.0,1
18657950.0,64
18659365.0,1
18660350.0,3
18661372.0,7
186643057.0,11
18664834.0,3
18665046.0,1
186678547.0,1
186685344.0,3
186710851.0,1
18682684.0,6
186898552.0,5
18691674.0,2
18692238.0,1
18693265.0,4
186954960.0,33
18698716.0,2
18702392.0,2
18708742.0,4
187103735.0,1
18712412.0,3
187148308.0,52
18717370.0,22
187296753.0,1
187319428.0,4
187397638.0,1
18740778.0,13
187408721.0,3
187420777.0,1
18743121.0,4
18749045.0,5
18749191.0,2
187510896.0,4
187533340.0,1
187533951.0,1
18753612.0,8
187610213.0,3
187614415.0,1
18763382.0,1
18764536.0,1
18768119.0,9
187683767.0,16
18777887.0,1
187844221.0,2
187853886.0,9
18787589.0,4
18787640.0,130
187880318.0,33
18788051.0,1
18789428.0,6
18791012.0,3
18791943.0,41
18794420.0,9
187946156.0,9
187973083.0,2
18804231.0,3
18804615.0,3
188086327.0,1
18810982.0,30
18811058.0,8
18811384.0,3
188135599.0,25
188169628.0,6
188187303.0,1
188218237.0,2
18828003.0,2
188307472.0,81
188339944.0,1
18835492.0,1
188359876.0,1
188370830.0,1
18843594.0,10
18844652.0,3
188459237.0,27
188482454.0,163
188505622.0,16
18853686.0,1
188560151.0,10
188569841.0,1
188591961.0,130
188616163.0,4
18873480.0,3
188776316.0,1
18880622.0,13
18885522.0,7
18889701.0,2
18890007.0,3
18891569.0,18
18891753.0,3
188924633.0,1
18892633.0,6
18899213.0,6
189034990.0,18
189046085.0,2
18910503.0,5
18912014.0,1
189151768.0,1
189168413.0,11
18916882.0,1
189212255.0,8
18921929.0,1
18924860.0,2
18926254.0,12
18929039.0,3
18930170.0,2
189349086.0,1
189349883.0,11
189354340.0,33
18944799.0,1
18945650.0,2
18947499.0,1
18956974.0,1
189584027.0,2
18962874.0,23
18962978.0,19
189632306.0,1
189664457.0,2
18971284.0,10
18978155.0,35
18980522.0,1
18980984.0,1
189812095.0,48
18987408.0,3
189890426.0,2
189921329.0,4
18992617.0,1
189926956.0,1
18992982.0,4
18997215.0,2
189972745.0,2
189996295.0,3
190005931.0,1
190032140.0,5
190042849.0,8
19005291.0,1
190066310.0,12
19008487.0,2
190092698.0,1
190143789.0,2
190158931.0,2
19022309.0,29
19023194.0,8
190254766.0,1
19027011.0,1
19027176.0,18
19027312.0,2
190306415.0,1
19031640.0,1
19033312.0,3
190345227.0,2
190347681.0,1
190348194.0,13
190368866.0,4
190376454.0,10
190392771.0,1
190414191.0,2
19044837.0,5
190454282.0,3
19046269.0,4
190483201.0,3
19049551.0,14
190625878.0,1
190641485.0,2
19065008.0,4
190682571.0,1
19068408.0,3
19074873.0,1
190830939.0,14
190832856.0,1
190852537.0,3
190859023.0,1
19086885.0,3
190869397.0,7
19099943.0,2
19103093.0,4
191037038.0,1
191050862.0,2
191081867.0,2
191081910.0,1
19108203.0,1
191094991.0,2
191097933.0,1
19110424.0,10
191114787.0,1
191120332.0,1
191136468.0,1
19117585.0,1
19119436.0,2
19119711.0,1
19127465.0,9
191306864.0,3
19133464.0,2
19133710.0,1
19133751.0,1
191338733.0,3
19135738.0,42
19136376.0,8
19146140.0,5
19148355.0,3
19151705.0,2
19153549.0,1
19153669.0,4
191540656.0,2
19156233.0,2
191569971.0,1
191574221.0,4
19158523.0,1
19160517.0,3
19161668.0,1
19164500.0,2
19164690.0,27
191657546.0,8
191697037.0,19
19182136.0,1
191838281.0,10
191859125.0,1
191884660.0,1
19188643.0,2
19193433.0,7
191937232.0,2
191946166.0,4
191948440.0,4
191957993.0,9
191968429.0,42
19197226.0,7
191993406.0,4
191994357.0,3
19200660.0,3
19200865.0,1
192060181.0,1
192092523.0,4
19210018.0,52
19211878.0,2
192124403.0,6
19213136.0,1
19217514.0,36
19221016.0,1
192298713.0,56
192318105.0,9
192380037.0,10
192390599.0,1
192410957.0,14
19246530.0,2
192470634.0,1
19253813.0,1
192539194.0,12
19255147.0,239
192583330.0,1
19261060.0,9
19262551.0,1
192630123.0,1
19267420.0,10
192681257.0,17
19268619.0,2
192686910.0,1
19270157.0,7
19271005.0,1
19271428.0,52
192721669.0,1
192783491.0,11
19280462.0,1
192882226.0,5
192949922.0,1
192980674.0,2
19298291.0,4
19300304.0,2
19304112.0,5
19304330.0,10
193047598.0,3
193059536.0,3
193060161.0,10
193100828.0,6
19310475.0,25
19310552.0,1
19310848.0,1
19311678.0,3
193131357.0,1
19314398.0,2
19315820.0,2
193166876.0,13
193189232.0,1
19323782.0,14
193278875.0,1
19329099.0,4
19340151.0,28
19340436.0,2
193408450.0,1
19343514.0,6
19344873.0,3
19345053.0,2
193453736.0,5
1934671.0,6
19348087.0,4
193482896.0,1
193485289.0,2
19353455.0,1
193540788.0,54
19354792.0,1
193584953.0,8
19361091.0,3
19364382.0,32
19366087.0,8
19367582.0,2
19370704.0,12
193727697.0,1
193734528.0,7
193759482.0,22
193875832.0,1
19387926.0,3
193935743.0,2
193948906.0,1
19397341.0,7
19400117.0,1
19401794.0,1
19405990.0,2
19408710.0,5
19409368.0,6
194127451.0,6
19414882.0,6
194192794.0,1
194200730.0,1
194336310.0,3
19443543.0,4
19449440.0,1
194585416.0,11
19458971.0,1
19459174.0,16
19465003.0,2
194668484.0,9
194713944.0,78
19473100.0,2
19475160.0,2
194828520.0,5
194850992.0,3
194864225.0,7
19491731.0,1
19499612.0,1
195033746.0,58
195060225.0,1
19513617.0,4
19514014.0,11
19515674.0,3
19516876.0,5
195169624.0,1
19519744.0,1
195219719.0,35
19522898.0,28
195238740.0,36
195355602.0,1
195436191.0,106
195454204.0,1
195528423.0,1
19554288.0,9
19556338.0,22
195623682.0,2
19562494.0,1
19566662.0,2
19572337.0,13
19577889.0,3
19579869.0,3
195855197.0,9
19593891.0,2
195946858.0,1
195947171.0,5
19597188.0,1
195976848.0,1
19598103.0,5
19604193.0,5
19604786.0,1
196048321.0,11
19607200.0,1
19607722.0,18
19607767.0,2
19610145.0,2
19615645.0,12
196174016.0,1
196187742.0,8
196195092.0,1
196223208.0,32
196249731.0,4
19627953.0,4
19628128.0,3
196314786.0,1
19633320.0,2
19633520.0,3
196392918.0,5
196480410.0,13
19650802.0,6
19653194.0,4
19657794.0,1
19658996.0,2
19661876.0,1
19663254.0,4
196659218.0,2
196666715.0,4
196708549.0,23
196715004.0,7
19673586.0,1
196743236.0,2
19677911.0,1
196818052.0,8
19686449.0,1
196878521.0,4
19689072.0,1
19697396.0,1
19703497.0,1
197044969.0,2
197064654.0,4
197072993.0,5
197148513.0,2
19716984.0,1
19718244.0,1
197190108.0,1
197199502.0,1
197214472.0,1
197223039.0,30
197230401.0,8
19723361.0,1
197237126.0,6
19724785.0,1
197264014.0,2
19729690.0,13
19730728.0,1
19732171.0,2
19735292.0,16
19735900.0,2
19741368.0,3
197434032.0,1
197438242.0,71
19746570.0,1
197500800.0,1
197530226.0,2
19753053.0,2
19754745.0,4
197548906.0,1
197560234.0,2
197562260.0,2
19758545.0,3
197598156.0,1
19762540.0,2
197691338.0,4
197700210.0,2
1977301.0,24
19777308.0,3
19778629.0,8
197801700.0,1
197822791.0,1
197830947.0,5
19785726.0,3
19786404.0,2
19787424.0,1
19787735.0,6
19793072.0,10
19794886.0,12
197974066.0,2
197977762.0,6
197984830.0,50
198040214.0,10
19807602.0,31
19820167.0,8
19820215.0,2
198207016.0,3
19821466.0,1
19823536.0,2
198240438.0,1
198261697.0,2
198275349.0,1
19828927.0,4
198296826.0,1
19832520.0,9
198348969.0,1
19835719.0,2
19841685.0,2
19843667.0,7
19844205.0,13
19845919.0,4
198563732.0,9
19858923.0,1
198610508.0,4
19863623.0,1
19864586.0,1
19866583.0,4
19867945.0,2
198692498.0,3
19872697.0,3
19873152.0,2
198753935.0,72
198758744.0,1
198855388.0,2
19889425.0,23
198914000.0,1
19891804.0,8
19894222.0,1
19894781.0,2
198985162.0,114
199026441.0,1
199061665.0,4
199078032.0,61
199107415.0,21
199110080.0,44
19915077.0,1
19924577.0,3
19927534.0,6
199322193.0,23
19938553.0,1
19941868.0,2
19945749.0,19
19945993.0,2
199465049.0,1
19947621.0,1
19948127.0,6
199493729.0,3
19949641.0,2
199509071.0,1
199522820.0,1
199525093.0,9
19955469.0,13
199562217.0,3
199699073.0,1
199744815.0,3
19977636.0,2
19978020.0,1
199784715.0,2
199790134.0,4
199832201.0,12
199859523.0,4
19986202.0,1
199911480.0,4
19991656.0,5
19993099.0,30
19993390.0,1
199936733.0,2
2000081.0,1
200041953.0,7
20004536.0,1
200067184.0,4
200107950.0,2
20017167.0,17
200195191.0,1
200196651.0,3
20020178.0,6
20020378.0,24
20021281.0,4
200229381.0,12
20023390.0,76
200296753.0,18
200309746.0,1
200372807.0,2
200536512.0,1
20056326.0,1
20059226.0,1
20061996.0,3
20064083.0,2
20066365.0,3
200672839.0,4
20069439.0,1
20069928.0,5
200700428.0,15
20070217.0,3
200743119.0,1
20075434.0,6
200757126.0,6
20088745.0,35
200916927.0,1
200945759.0,3
20095747.0,2
200984131.0,6
200998476.0,12
20101655.0,6
201016736.0,6
201050070.0,1
201078097.0,2
201121630.0,3
20114286.0,1
201146790.0,1
20115478.0,1
20118993.0,4
201369772.0,3
201372169.0,1
201408375.0,6
201478109.0,6
201506798.0,7
201558183.0,16
20160171.0,1
20179752.0,85
201826649.0,3
201865581.0,7
20189501.0,3
201913049.0,4
201979231.0,1
202010202.0,25
202017882.0,8
20210346.0,2
20211327.0,21
20212714.0,4
20214049.0,12
20214061.0,3
20220061.0,2
20221963.0,12
202250458.0,1
20228483.0,9
202312100.0,1
202317306.0,2
202371015.0,4
20239956.0,3
202415340.0,12
202421856.0,2
202431511.0,3
202449743.0,5
20246279.0,1
202522032.0,2
20257508.0,15
202582600.0,15
20259616.0,2
202629793.0,1
20263117.0,1
202634640.0,8
20273718.0,17
202752607.0,18
202753454.0,17
202765397.0,4
202787350.0,3
20280471.0,1
202832807.0,2
202833846.0,1
20283863.0,2
20284699.0,1
20285790.0,1
20288802.0,3
20292917.0,2
20295199.0,2
20299526.0,1
20309825.0,3
20312236.0,1
20323034.0,2
203251243.0,4
20328159.0,1
203288947.0,13
203299449.0,4
20332742.0,1
20339568.0,1
20340818.0,2
203448676.0,1
20349767.0,1
203548689.0,1
203676086.0,1
20371024.0,4
20371789.0,4
203753495.0,1
203765503.0,23
20383051.0,2
20388919.0,2
203966550.0,358
203991189.0,2
20407667.0,1
20409816.0,3
204102851.0,10
20410780.0,1
20413560.0,6
20415475.0,156
204174091.0,1
204183521.0,13
204316606.0,3
204321436.0,8
204379210.0,3
20438684.0,24
20438984.0,1
204515902.0,27
204539801.0,2
204545118.0,7
204549891.0,2
20455370.0,2
20458855.0,2
20458886.0,2
204602755.0,1
20461064.0,29
20461408.0,1
204614256.0,5
204620323.0,4
20469722.0,13
20469957.0,13
20471161.0,25
20474617.0,1
204770568.0,110
20477956.0,1
204790331.0,3
204819448.0,3
204822766.0,8
20487654.0,7
204877379.0,2
204877605.0,1
20489566.0,9
204933906.0,12
204951561.0,1
204969244.0,2
204970988.0,2
204997681.0,3
205005182.0,1
205039790.0,4
205049390.0,2
205057648.0,7
205115879.0,2
20514318.0,5
20514598.0,20
20515989.0,10
20523901.0,2
20523902.0,10
205256456.0,1
20535190.0,1
205383389.0,155
205518907.0,17
20551917.0,1
20567450.0,1
205703129.0,6
20570591.0,7
20570967.0,2
20572001.0,5
20575654.0,1
20576268.0,12
205776551.0,21
205879463.0,4
205931500.0,5
205936689.0,2
205947999.0,3
20597125.0,5
205971258.0,1
20600538.0,1
20602383.0,3
20604331.0,7
206081937.0,5
20620447.0,1
206232889.0,2
20624242.0,1
206246842.0,1
206292818.0,42
20629603.0,1
20635560.0,2
20638564.0,1
206420383.0,2
20651034.0,5
206510659.0,4
20656085.0,61
20656661.0,1
20659340.0,1
206746168.0,1
20681579.0,43
206845245.0,3
20687524.0,5
206905238.0,1
206952943.0,3
20712693.0,1
207142764.0,8
207181554.0,2
207192280.0,1
20720289.0,1
207217094.0,1
207247276.0,1
207260682.0,13
20726185.0,6
207281470.0,79
20728352.0,2
207309879.0,2
207322772.0,2
20733040.0,4
207347804.0,1
20736257.0,1
207393888.0,2
207399102.0,4
20746539.0,2
207514337.0,1
20754903.0,35
207557211.0,1
207664666.0,17
207669239.0,6
207675578.0,4
207676425.0,1
207711153.0,10
20774877.0,1
207753387.0,7
207804689.0,1
20782152.0,1
20784089.0,5
207863297.0,5
20790967.0,2
20794199.0,1
208043914.0,1
208053421.0,1
208113024.0,17
20815616.0,1
208168149.0,13
208262176.0,10
208306686.0,5
208326765.0,1
20851267.0,7
20856525.0,1
208572146.0,6
208577298.0,1
20860669.0,3
20862719.0,1
208635354.0,1
208642922.0,5
20869237.0,9
20869947.0,8
20874980.0,2
20876503.0,1
208798740.0,12
20880706.0,2
20883373.0,282
208843100.0,11
20886129.0,2
208868112.0,2
208871380.0,1
208886937.0,8
208905819.0,12
208945989.0,1
20898827.0,2
20906609.0,1
20907995.0,1
20908102.0,8
20911720.0,2
209147197.0,2
209148402.0,1
20915156.0,5
20924733.0,2
209250783.0,12
209279275.0,7
20930959.0,1
209341936.0,13
209372208.0,2
209394014.0,48
20940345.0,12
209417638.0,1
20942025.0,3
20944353.0,2
20948787.0,47
20951498.0,9
209516913.0,4
209546070.0,1
20957274.0,7
20960714.0,9
209620473.0,1
209635194.0,8
20963862.0,1
209823277.0,3
20985611.0,1
21001022.0,18
21007346.0,2
21009428.0,1
21010934.0,7
21025541.0,7
210259508.0,4
21029116.0,6
21035742.0,5
21046753.0,2
21050069.0,1
21053158.0,1
210543070.0,2
210575941.0,1
210622623.0,1
21072879.0,1
210849444.0,3
210907502.0,27
210934290.0,5
21095167.0,7
210988201.0,5
210991884.0,1
21104070.0,3
21106366.0,1
211114403.0,1
21116508.0,11
21126359.0,3
211270857.0,1
211279708.0,4
211321131.0,1
21136272.0,1
21140838.0,1
21141009.0,4
211424064.0,2
21146684.0,32
21151824.0,1
211551762.0,1
21162090.0,52
211640683.0,2
21164687.0,2
21170224.0,1
211711770.0,7
211728318.0,1
211732933.0,6
211770590.0,1
211843271.0,1
211874144.0,2
211903213.0,5
21195095.0,29
21197869.0,2
212019804.0,137
21204366.0,5
212099970.0,9
212104119.0,3
21213969.0,1
21214522.0,8
21215742.0,2
21217484.0,1
21221932.0,26
212235425.0,5
21234623.0,1
212389393.0,3
21241101.0,3
212411653.0,15
212439236.0,1
212454991.0,47
21248584.0,40
21254236.0,5
21255114.0,4
21255251.0,2
21261846.0,1
21263698.0,1
21266346.0,55
212700760.0,2
212716891.0,1
212757135.0,3
21278457.0,6
212815476.0,1
21293692.0,71
212957430.0,37
21295805.0,10
212965862.0,3
212975011.0,50
21300221.0,1
21301059.0,3
213026415.0,229
213042211.0,4
21304432.0,3
213059568.0,1
213061795.0,14
213083568.0,19
213084277.0,1
213109615.0,10
213123745.0,1
21312862.0,2
213159410.0,3
213168088.0,7
213180894.0,1
213182281.0,1
21325154.0,2
213331843.0,10
213402851.0,2
213435259.0,11
21343629.0,4
213437343.0,1
21343747.0,2
213465257.0,10
213515441.0,4
213537781.0,2
213550735.0,1
21355864.0,2
21359364.0,2
21359741.0,1
21366057.0,4
213704665.0,9
213708462.0,1
21371192.0,4
21372595.0,6
21375200.0,1
213806963.0,1
21388682.0,6
213887019.0,2
213889444.0,1
213891872.0,1
21392577.0,1
213927843.0,1
213939107.0,28
21401113.0,2
21406028.0,4
214075854.0,1
214188685.0,2
214237491.0,36
214291391.0,7
21431626.0,3
214323785.0,2
214326023.0,4
21437318.0,6
21440803.0,3
214412242.0,1
21442315.0,1
21443740.0,3
21445667.0,2
21445701.0,1
21446389.0,3
21447115.0,3
21450183.0,4
214552313.0,14
214606419.0,3
21465105.0,8
21467197.0,2
21467429.0,1
214729336.0,19
214744481.0,1
214753342.0,5
21478762.0,64
214809184.0,8
21483208.0,3
21489959.0,1
214912116.0,1
214985713.0,11
21502406.0,6
21504405.0,3
215117678.0,31
21513262.0,2
215155240.0,4
215177452.0,3
21520454.0,3
21531323.0,2
21532682.0,5
215328741.0,3
215350221.0,2
215446837.0,1
215456024.0,15
215483736.0,1
21549802.0,3
21551145.0,3
21552292.0,4
215526512.0,2
215528678.0,1
215570425.0,1
215575311.0,3
215662037.0,236
215692215.0,1
215711363.0,75
215716356.0,5
21575132.0,4
215757163.0,1
21579696.0,78
215828136.0,13
215835559.0,42
215849233.0,67
21585669.0,1
215865073.0,4
21594023.0,1
21594260.0,7
21606092.0,1
21606536.0,1
216110445.0,7
21611407.0,2
21615104.0,16
21616828.0,1
216206651.0,1
216252276.0,3
21625276.0,1
216279550.0,6
21632478.0,4
21634595.0,5
21635327.0,4
216368217.0,1
21637192.0,1
21638330.0,1
216396337.0,1
216498510.0,2
216509233.0,1
216516813.0,1
216531519.0,1
21653896.0,1
21655976.0,1
216583901.0,1
216585081.0,1
216629279.0,1
21663490.0,3
21666438.0,1
21667166.0,10
21667737.0,6
21672258.0,1
216729327.0,1
216824017.0,2
21685619.0,2
216858518.0,23
216887925.0,5
21689030.0,3
216899639.0,7
21692104.0,19
216922035.0,2
21692597.0,3
21692602.0,2
21696099.0,1
21700917.0,1
21701188.0,3
21705722.0,258
217138791.0,28
21714044.0,1
217148210.0,1
21718292.0,1
217204020.0,9
217207660.0,1
217212647.0,7
21722109.0,18
217222582.0,5
217228999.0,2
21725557.0,1
21725677.0,1
217267384.0,20
217277432.0,5
21729223.0,4
217298546.0,27
21731226.0,3
217313581.0,60
21732416.0,10
217360254.0,1
217484077.0,3
21750190.0,3
217512072.0,3
21753149.0,1
217549366.0,5
217557858.0,1
21758861.0,5
21761937.0,2
2177311.0,1
217841066.0,2
217861046.0,61
217874396.0,3
217907878.0,1
217955019.0,1
21796450.0,1
217997153.0,2
21800579.0,1
21821248.0,2
218215317.0,15
218238619.0,178
218258915.0,1
21826085.0,3
218261972.0,2
218264743.0,3
21826629.0,8
218278002.0,5
218293338.0,1
21830019.0,6
218322536.0,13
218325014.0,1
218329172.0,20
21833864.0,1
21833874.0,6
218344062.0,14
218346392.0,3
21835450.0,1
218446503.0,5
21847162.0,7
21857783.0,11
218596607.0,3
21868331.0,19
218719610.0,24
218742935.0,9
21874521.0,73
218751492.0,1
21878851.0,1
21888847.0,2
218951308.0,2
21903230.0,1
21906039.0,3
21906377.0,1
219081406.0,1
219105671.0,3
219117425.0,61
219125262.0,11
219160994.0,5
21916408.0,6
219180216.0,1
21923132.0,1
21927171.0,1
21934006.0,1
21936326.0,33
21939996.0,3
219432508.0,1
219450779.0,1
21948654.0,1
219562615.0,9
219664140.0,5
219813752.0,3
219820506.0,16
219825695.0,3
219835115.0,4
21984759.0,16
21987163.0,1
219876313.0,10
220069671.0,2
220102409.0,1
22015783.0,16
220173848.0,1
22020900.0,1
220233019.0,2
220248995.0,6
22028984.0,32
22029999.0,1
220325660.0,1
2203991.0,5
22042730.0,7
220427822.0,3
22045216.0,1
220459782.0,20
220471819.0,1
220473727.0,16
220530377.0,1
220540757.0,4
220546343.0,27
22055569.0,5
22059301.0,609
22072268.0,4
22073408.0,1
22073653.0,3
220777925.0,6
22082439.0,29
220876308.0,3
22088278.0,3
22090529.0,1
220914672.0,5
22091541.0,1
22094523.0,1
22107372.0,8
221074335.0,2
22108179.0,1
22108780.0,2
22109355.0,15
22109363.0,5
221106954.0,1
22112565.0,4
22113519.0,23
221195942.0,1
221209154.0,3
22121449.0,3
221222673.0,1
221277602.0,3
221285126.0,4
22144844.0,18
22152757.0,6
221539852.0,1
221541474.0,6
221544981.0,5
221546431.0,25
221568874.0,1
22157387.0,1
221613993.0,10
221625128.0,1
22162536.0,2
221636922.0,1
221648045.0,1
22172186.0,2
22182745.0,1
221854454.0,17
22186424.0,8
221935805.0,3
221941774.0,9
221953581.0,1
221981510.0,2
221981969.0,16
222021059.0,2
22208312.0,1
22210892.0,11
222121874.0,3
22216255.0,8
22216628.0,3
22225459.0,23
22232696.0,4
222337944.0,4
22234637.0,6
222381304.0,32
22239698.0,1
22239889.0,1
22239951.0,2
222565146.0,1
222574137.0,1
222583382.0,2
22260243.0,5
222603922.0,34
222607914.0,1
222625150.0,4
222648744.0,42
222651722.0,76
22265881.0,3
222726886.0,50
22277264.0,2
22277491.0,2
222802501.0,1
22289090.0,2
222914364.0,4
222933870.0,1
222934158.0,4
22296541.0,42
22296991.0,1
222985845.0,1
223001820.0,1
22306190.0,4
223094158.0,1
22310228.0,11
22311120.0,7
223162867.0,4
22323808.0,1
22326385.0,16
223292816.0,30
223307684.0,1
223332072.0,4
2233421.0,3
22336388.0,3
22340352.0,1
22345445.0,6
223597146.0,1
22360327.0,1
2236121.0,2
22363675.0,3
22365614.0,2
22366199.0,18
22374350.0,15
22375545.0,1
223755763.0,1
22383838.0,4
223956387.0,1
22398660.0,2
223989722.0,8
224019997.0,12
224038729.0,31
224050807.0,2
22420119.0,21
22420344.0,1
22427628.0,3
22427857.0,2
22431195.0,1
22432213.0,3
22433373.0,6
22438689.0,8
224429382.0,38
2244991.0,9
224500085.0,3
224507185.0,1
224509266.0,5
22455571.0,17
22458584.0,3
22467679.0,3
224682039.0,29
224837406.0,41
22484602.0,13
224859876.0,1
224930541.0,1
22500097.0,3
225026955.0,1
22504591.0,3
22509656.0,17
225123865.0,37
22512933.0,4
22513143.0,1
22519478.0,1
225205524.0,1
22523822.0,2
225281100.0,1
225288579.0,1
22533015.0,2
22533251.0,2
22533571.0,35
22535483.0,8
22537304.0,1
22538642.0,5
22541548.0,2
22542903.0,11
225465711.0,13
225517208.0,40
22552329.0,1
22557318.0,11
225584247.0,5
225638276.0,6
22565757.0,6
225696716.0,1
225715842.0,43
22576907.0,6
22587762.0,15
225913280.0,4
225931836.0,1
225993471.0,1
226346115.0,22
226346771.0,47
226367293.0,1
226385720.0,1
22640573.0,1
226409345.0,1
22642550.0,1
226452944.0,8
226458239.0,6
226486307.0,1
22651371.0,5
226527768.0,2
22662070.0,1
226635157.0,3
22663855.0,5
22668527.0,4
22671783.0,61
22672189.0,1
226733831.0,7
22674107.0,1
226743739.0,1
226752192.0,2
226799414.0,1
22682779.0,4
226835377.0,2
22689720.0,2
22696850.0,1
227000661.0,6
227009531.0,3
227078405.0,1
227116415.0,43
227131555.0,44
227138013.0,4
22715724.0,2
22716630.0,1
227168732.0,1
227183284.0,3
22723436.0,121
227255199.0,1
22726523.0,3
22727485.0,18
227310697.0,39
22732473.0,1
22734080.0,1
22737865.0,1
22742504.0,1
22757103.0,1
227596104.0,2
22764161.0,2
22771114.0,4
22776930.0,1
227794812.0,7
227816835.0,1
227888287.0,2
22790678.0,8
22794674.0,1
22796478.0,9
22798591.0,10
228002389.0,1
22802330.0,2
228048396.0,1
22807759.0,4
22808258.0,59
22808981.0,1
228096525.0,4
22809736.0,2
228109053.0,1
22812734.0,22
228158489.0,2
22817028.0,1
228185134.0,1
228256523.0,13
22830443.0,16
22830497.0,26
22832397.0,14
228371987.0,1
22839501.0,4
228456197.0,3
22846269.0,7
22846508.0,13
228524097.0,1
22853221.0,1
228532424.0,3
22858875.0,1
22859130.0,2
22865581.0,8
22865675.0,2
22867335.0,1
22873437.0,4
228781954.0,1
22880921.0,3
228829399.0,2
22883652.0,1
228836658.0,4
228850979.0,1
22886455.0,3
228945899.0,5
228974789.0,1
22899186.0,1
229018173.0,3
229041596.0,2
229126755.0,14
229144473.0,6
229155407.0,2
229167114.0,7
22918444.0,8
229227379.0,1
229229199.0,25
22923327.0,1
229258042.0,6
22926077.0,5
229274848.0,6
229294947.0,1
229309462.0,1
229312684.0,3
22949466.0,3
22950398.0,6
22951891.0,1
22952122.0,8
22952900.0,1
22963865.0,179
22971942.0,5
229730614.0,1
22979417.0,19
229824713.0,19
22985319.0,1
22993095.0,11
229936855.0,20
229979207.0,13
229999360.0,3
23001078.0,6
230013709.0,6
230018767.0,12
230038610.0,10
23006010.0,4
230063628.0,14
230068369.0,1
230080321.0,2
230120811.0,1
230158874.0,70
23017082.0,36
23017300.0,1
230217756.0,11
23022949.0,1
23025092.0,1
230267146.0,2
23028026.0,15
230308232.0,2
230316841.0,5
23034129.0,9
230347477.0,7
23036110.0,1
23036716.0,7
23037281.0,3
23041559.0,1
23053534.0,7
230610231.0,1
23062090.0,2
23069141.0,91
23069868.0,30
23073572.0,2
230773495.0,1
230870402.0,1
23087654.0,1
23093756.0,7
230950877.0,15
23100704.0,2
23103606.0,4
23105555.0,1
23106285.0,1
23107625.0,3
231115133.0,25
23113353.0,4
231136802.0,14
23120331.0,12
231204314.0,19
231267823.0,2
231297451.0,3
23130126.0,13
231314522.0,1
23131838.0,1
231336382.0,4
23137241.0,6
23138071.0,2
23144907.0,4
23145071.0,1
231454510.0,1
23147500.0,2
231554533.0,1
231579910.0,2
231598686.0,1
231604599.0,7
231613409.0,5
23165213.0,12
23165237.0,1
23168785.0,15
231695696.0,1
23170288.0,1
231727618.0,1
23177239.0,1
231839714.0,14
231861069.0,1
231864749.0,116
23190640.0,1
231948212.0,2
23205147.0,8
23207583.0,6
232080448.0,1
23210906.0,14
23215628.0,5
23217107.0,11
23221785.0,2
232242280.0,1
232258015.0,1
23225848.0,1
232291954.0,2
232322460.0,1
